problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
11,0.00639548,0.434,0.012115,0.128644339,0.048,0.01955
12,0.00452555,0.66,0.009337,0.158145396,0.092,0.060909
13,0.0042384,0.804,0.009437,0.166966779,0.392,0.070139
14,0.00934064,0.905,0.013516,0.093241175,0.075,0.025544
15,0.00506417,0.331,0.010165,0.147861606,0.074,0.057508
16,0.000512591,0.155,0.005152,0.013876471,0.022,0.004224
17,0.00036835,1.138,0.004272,0.041327769,0.008,0.004184
18,0.00984234,14.708,0.016938,0.147594425,0.053,0.04138
19,0.00499564,0.287,0.00885,0.109441732,0.10400000000000001,0.037237
20,0.0140281,0.767,0.019679,0.122213919,0.122,0.061368
21,0.00318741,0.565,0.009114,0.141949167,0.088,0.05692
22,0.000427874,0.898,0.004759,0.010986148,0.046,0.00441
23,0.0157683,0.205,0.022217,0.125945535,0.065,0.03201
24,0.00875233,0.581,0.013917,0.155006339,0.098,0.063189
25,0.0129064,0.603,0.018295,0.077609367,0.067,0.176749
26,0.00410108,0.548,0.008786,0.179684247,0.506,0.045724
27,0.00463605,1.874,0.009963,0.178099409,0.084,0.069584
28,0.0061606,0.131,0.012202,0.454371324,1.04,0.043041
29,0.0112826,1.142,0.019819,0.128197898,0.076,0.048349
30,0.00968788,0.394,0.016229,0.111905884,0.059000000000000004,0.049301
31,0.000494969,0.539,0.005564,0.01078769,1.1480000000000001,0.00338
32,0.0110268,0.451,0.017035,0.136475003,0.483,0.063952
33,0.000512087,0.165,0.006188,0.010406603,0.018000000000000002,0.003729
34,0.000401823,0.159,0.004282,0.006742983,0.03,0.003499
35,0.00424504,0.227,0.010236,0.152146764,0.359,0.063525
36,0.000362887,0.559,0.00687,0.011677487,0.018000000000000002,0.004856
37,0.00043605,0.227,0.006118,0.014420618,0.007,0.003101
38,0.00902303,0.279,0.013229,0.093823418,0.076,0.047998
39,0.000853246,0.436,0.005214,0.109443864,0.273,0.056571
40,0.0148959,0.982,0.022692,0.113757162,0.073,0.05761
41,0.00056346,0.509,0.00444,0.007665394,0.019,0.002541
42,0.00876243,0.251,0.016758,0.118958132,0.062,0.028844
43,0.0154149,0.527,0.024122,0.15946079,0.111,0.054816
44,0.00998613,1.548,0.018697,0.091222036,0.047,0.030929
45,0.000437984,0.697,0.005875,0.01926798,0.022,0.004437
46,0.0114457,0.744,0.019094,0.086549574,0.057,0.01921
47,0.00485199,3.084,0.011173,0.114534312,0.054,0.022338
48,0.0122001,0.508,0.020185,0.156204559,0.079,0.074303
49,0.0157848,0.263,0.029068,0.123353194,0.109,0.059782
50,0.00247064,0.447,0.008149,0.135720896,0.084,0.059957
51,0.00423165,0.545,0.008537,0.110869443,0.076,0.034522
52,0.012752,0.177,0.018977,0.085410996,0.055,0.018056
53,0.0111988,0.959,0.01766,0.128231117,0.525,0.049729
54,0.0075494,1.311,0.015171,0.100655099,0.075,0.029989
55,0.0132052,0.847,0.021829,0.109296045,0.063,0.025724
56,0.00309049,0.094,0.007578,0.100592431,0.078,0.198823
57,0.000629902,0.07,0.005738,0.012598431,0.02,0.005914
58,0.0106489,4.523,0.015439,0.090657004,0.295,0.045789
59,0.00342812,0.202,0.007897,0.114207639,0.212,0.031238
60,0.0089591,0.025,0.015101,0.080641296,0.055,0.073755
61,0.0108815,0.454,0.016298,0.109817036,0.07,0.029604
62,0.00507794,0.6,0.009752,0.124773113,0.107,0.05608
63,0.00045744,0.238,0.004764,0.009711759,0.021,0.004515
64,0.000958609,0.302,0.005173,0.009082534,0.031,0.002884
65,0.000420939,0.635,0.005729,0.020521902,0.019,0.003411
66,0.000549986,0.163,0.006411,0.024084074,0.021,0.003753
67,0.010955,0.296,0.017452,0.112802043,0.082,0.054394
68,0.0101416,0.636,0.017525,0.125812315,0.079,0.040706
69,0.00152688,0.2,0.005294,0.017320217,0.05,0.002935
70,0.0123464,0.402,0.018519,0.141181834,0.095,0.077009
71,0.000311429,2.757,0.005221,0.017590484,0.02,0.00319
