problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
11,0.00218512,0.081,0.011671,0.01840061,0.03,0.004466
12,0.00202772,0.13,0.008764,0.017072134,0.035,0.00707
13,0.000599459,0.087,0.006031,0.014280832,0.021,0.058306
14,0.00177835,0.077,0.011971,0.020945973,0.023,0.006443
15,0.00145157,0.071,0.008475,0.032579901,0.016,0.008184
16,0.00302259,0.076,0.009799,0.020329296,0.041,0.010083
17,0.00125397,0.018,0.008579,0.014050751,0.023,0.003931
18,0.00120423,0.125,0.010191,0.018480136,0.029,0.009011
19,0.0017792,0.143,0.010824,0.019133909,0.015,0.00752
20,0.00159095,0.023,0.011188,0.018849308,0.023,0.007902
21,0.00237278,0.223,0.009304,0.015439788,1.877,0.004284
22,0.0021474,0.089,0.011679,0.016915695,0.022,0.008123
23,0.00070464,0.03,0.00587,0.014726241,0.017,0.005956
24,0.00233367,0.114,0.011352,0.01537112,0.02,0.009404
25,0.00237555,0.053,0.011342,0.014303547,0.026000000000000002,0.003684
26,0.00210581,0.037,0.0083,0.013462901,0.018000000000000002,0.008185
27,0.00179082,0.082,0.009149,0.01540454,0.029,0.008144
28,0.0020297,0.079,0.009809,0.01523401,0.015,0.003829
29,0.00152602,0.122,0.009718,0.015949149,0.033,0.01042
30,0.00148258,0.148,0.009204,0.010472957,0.021,0.005133
31,0.00151844,0.074,0.011762,0.013483327,0.029,0.004148
32,0.00306369,0.059,0.010444,0.010428428,0.017,0.00469
33,0.00108191,0.027,0.00981,0.024442468,0.026000000000000002,0.080312
34,0.00131767,0.007,0.008537,0.011521714,0.015,0.003713
35,0.000682829,0.102,0.008321,0.011734084,0.024,0.004953
36,0.00634438,0.026,0.013113,0.012629351,0.019,0.006546
37,0.00185121,0.205,0.012975,0.01398288,0.031,0.004821
38,0.0016978,0.097,0.009501,0.015081501,0.029,0.008677
39,0.00128866,0.171,0.007233,0.009189903,0.026000000000000002,0.005445
40,0.000555478,0.028,0.007757,0.009473174,0.018000000000000002,0.003328
41,0.000609476,0.114,0.00731,0.012997027,0.025,0.008216
42,0.00121415,0.127,0.008367,0.013178743,0.027,0.006943
43,0.00209961,0.031,0.008791,0.012164261,0.036000000000000004,0.007014
44,0.00298047,0.044,0.01217,0.015461177,0.039,0.007894
45,0.00187959,0.045,0.009889,0.012834757,0.017,0.009288
46,0.00182478,0.091,0.009406,0.01564061,0.048,0.004527
47,0.0022138,0.083,0.010042,0.013366359,0.029,0.00971
48,0.00128093,0.045,0.008308,0.012586189,0.02,0.007629
49,0.00426814,0.047,0.009918,0.013123722,0.02,0.008922
50,0.0032425,0.087,0.009866,0.011307555,0.036000000000000004,0.008714
51,0.0038834,0.04,0.009982,0.011642653,0.017,0.009393
52,0.000794604,0.032,0.007513,0.014540707,0.022,0.008231
53,0.00173555,0.373,0.00808,0.011745337,0.023,0.010033
54,0.00277913,0.046,0.009412,0.026376013,0.031,0.008921
55,0.00437625,0.014,0.012787,0.014841532,0.023,0.010995
56,0.00142294,0.119,0.01134,0.01253407,0.025,0.004679
57,0.00261364,0.039,0.00987,0.013290387,0.03,0.011269
58,0.00134488,0.055,0.007673,0.010712559,0.02,0.003689
59,0.00217382,0.092,0.008572,0.010848922,0.022,0.008672
60,0.000649547,0.043,0.005575,0.007216328,0.014,0.005057
61,0.00174638,0.12,0.010883,0.014259383,0.032,0.007852
62,0.00385517,0.045,0.012027,0.011368742,0.034,0.008243
63,0.00189779,0.18,0.010928,0.012207686,0.024,0.010035
64,0.00155032,0.152,0.01142,0.013022503,0.026000000000000002,0.0076
65,0.00210493,0.078,0.008472,0.010409327,0.022,0.006357
66,0.00232165,0.219,0.01201,0.013097747,0.025,0.004393
