problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
11,0.000232937,0.007,0.019045,0.018998,0.004138026,0.169,0.000539
12,0.000196404,0.005,0.014963,0.015699,0.003642432,0.132,0.000464
13,0.000173347,0.005,0.013414,0.012574,0.002916202,0.11,0.00041
14,0.000202463,0.006,0.015773,0.015101,0.003739497,0.135,0.000468
15,0.000187662,0.004,0.013444,0.014687,0.003566498,0.12,0.000435
16,0.000229791,0.007,0.018122,0.017073,0.003909055,0.165,0.000535
17,0.000164598,0.004,0.012287,0.014767,0.002715583,0.10400000000000001,0.000385
18,0.000214881,0.005,0.016676,0.015314,0.003230443,0.146,0.000498
19,0.000172453,0.003,0.012028,0.012347,0.002688041,0.113,0.000402
20,0.00023174,0.004,0.019167,0.017383,0.003731632,0.16,0.000549
21,0.000219104,0.005,0.016566,0.015319,0.003392401,0.131,0.000516
22,0.000201538,0.004,0.015934,0.011004,0.003141537,0.134,0.000472
23,0.000186183,0.004,0.013651,0.015919,0.002863054,0.113,0.000437
24,0.000185807,0.004,0.015102,0.015847,0.002938546,0.123,0.000432
25,0.000238318,0.006,0.019302,0.014741,0.003785689,0.16,0.000561
26,0.000228231,0.004,0.01731,0.017711,0.003433383,0.158,0.00053
27,0.00020421,0.004,0.016508,0.016961,0.003415884,0.148,0.00048
28,0.000165522,0.002,0.011973,0.014345,0.002201783,0.114,0.000385
29,0.000207846,0.006,0.017382,0.017248,0.003379393,0.146,0.000486
30,0.000225549,0.007,0.01803,0.019598,0.003815015,0.163,0.000528
31,0.000220078,0.005,0.016618,0.017146,0.003516555,0.153,0.000513
32,0.000196092,0.004,0.01523,0.015982,0.002926403,0.115,0.000456
33,0.000226378,0.005,0.0179,0.018448,0.003305869,0.151,0.000528
34,0.000222352,0.005,0.018119,0.017451,0.003329568,0.2,0.000522
35,0.000210103,0.007,0.016117,0.016991,0.003121829,0.146,0.000491
36,0.000163222,0.004,0.01183,0.012505,0.002318579,0.247,0.000379
37,0.00019287,0.005,0.015548,0.018167,0.002751378,0.138,0.000449
38,0.000198587,0.005,0.014767,0.01674,0.002948201,0.225,0.000464
39,0.000176901,0.004,0.012821,0.016004,0.002649819,0.111,0.000415
40,0.000191581,0.006,0.015558,0.016907,0.002896825,0.139,0.000449
41,0.000190287,0.004,0.014514,0.017529,0.002815058,0.129,0.000449
42,0.000196331,0.006,0.01584,0.014187,0.002653612,0.016,0.000454
43,0.000186479,0.005,0.013881,0.012486,0.002595621,0.179,0.000438
44,0.00018459,0.004,0.01403,0.01326,0.002661193,0.122,0.000427
45,0.000205952,0.006,0.016871,0.018279,0.00204343,0.15,0.000475
46,0.000213104,0.006,0.016901,0.017605,0.0025773,0.159,0.000498
47,0.000224247,0.005,0.018518,0.015162,0.002367612,0.159,0.00052
48,0.000218132,0.006,0.017692,0.016122,0.002768542,0.167,0.000515
49,0.000183808,0.005,0.01337,0.015415,0.001980761,0.14400000000000002,0.000427
50,0.000208849,0.005,0.017358,0.01739,0.002491635,0.146,0.000485
51,0.000220311,0.004,0.017157,0.018038,0.002620009,0.145,0.000506
52,0.000186971,0.005,0.014146,0.015117,0.002080281,0.131,0.000441
53,0.000200142,0.006,0.017321,0.015139,0.002515472,0.15,0.000465
54,0.000182553,0.004,0.012903,0.01319,0.002060326,0.127,0.00042
55,0.000202482,0.006,0.015547,0.016181,0.002468949,0.137,0.000472
56,0.000203955,0.005,0.016562,0.012624,0.002288056,0.13,0.000475
57,0.00019882,0.006,0.014823,0.016789,0.002209398,0.126,0.000463
58,0.000218947,0.006,0.017275,0.018649,0.002601428,0.015,0.000515
59,0.000179369,0.003,0.013507,0.016619,0.002080107,0.11,0.000414
60,0.000190343,0.005,0.01562,0.015422,0.002284504,0.133,0.000445
61,0.000199831,0.005,0.01602,0.015421,0.002368438,0.126,0.000469
62,0.000195445,0.005,0.015749,0.018862,0.002098504,0.124,0.00045
63,0.000208838,0.006,0.015735,0.018004,0.00237886,0.14,0.000477
64,0.000220299,0.005,0.016061,0.01711,0.002883021,0.121,0.000509
65,0.000182662,0.005,0.014249,0.015022,0.00217049,0.123,0.000422
66,0.000196062,0.005,0.016218,0.017447,0.002099515,0.123,0.000454
67,0.000246975,0.006,0.020579,0.017987,0.002996381,0.166,0.000578
68,0.000208069,0.005,0.017082,0.014208,0.002446267,0.14200000000000002,0.000487
69,0.000191212,0.004,0.015903,0.015206,0.002254536,0.134,0.000443
70,0.000224303,0.006,0.017464,0.016469,0.002618358,0.02,0.000526
71,0.000218146,0.005,0.017837,0.017909,0.002444888,0.154,0.000501
72,0.000208482,0.006,0.015706,0.015834,0.002485411,0.013000000000000001,0.000492
73,0.000214502,0.008,0.017726,0.016621,0.002673887,0.14,0.000502
74,0.000213003,0.007,0.017278,0.018839,0.002472829,0.161,0.000498
75,0.000169604,0.005,0.012163,0.014682,0.001936317,0.167,0.000397
76,0.000186524,0.006,0.014254,0.015378,0.001967814,0.11900000000000001,0.000435
77,0.000183392,0.005,0.013946,0.015728,0.002199294,0.126,0.000426
78,0.000191627,0.004,0.013456,0.013529,0.002341938,0.111,0.000448
79,0.000174873,0.003,0.012807,0.014907,0.002109615,0.124,0.000412
80,0.000204158,0.005,0.01585,0.01817,0.002401174,0.187,0.000461
81,0.000223855,0.005,0.017112,0.01794,0.00254112,0.151,0.000504
82,0.000213121,0.006,0.01533,0.01639,0.002391443,0.147,0.000473
83,0.000227222,0.007,0.016669,0.017107,0.002526309,0.14300000000000002,0.000507
84,0.000192318,0.005,0.012899,0.01559,0.002115536,0.111,0.00043
85,0.000197104,0.004,0.015757,0.016191,0.002190342,0.128,0.000439
86,0.00021711,0.004,0.015901,0.019059,0.00261701,0.136,0.00048
87,0.000194801,0.005,0.014928,0.014759,0.00223216,0.137,0.000442
88,0.000214921,0.006,0.01516,0.016095,0.002151098,0.015,0.000488
89,0.000192713,0.004,0.014317,0.018375,0.002248037,0.12,0.000438
90,0.000195155,0.005,0.016231,0.017226,0.002299123,0.129,0.00045
91,0.000191798,0.003,0.015776,0.016615,0.002114861,0.13,0.000451
92,0.000202172,0.004,0.015915,0.015164,0.002387462,0.129,0.000471
93,0.000203639,0.006,0.015822,0.015337,0.002406368,0.157,0.000509
94,0.000219983,0.006,0.01758,0.017679,0.002657092,0.015,0.000517
95,0.000194538,0.004,0.015472,0.016803,0.002360714,0.123,0.000468
96,0.000206711,0.005,0.015524,0.018279,0.002223827,0.17500000000000002,0.000488
97,0.000203075,0.005,0.015941,0.015681,0.002445153,0.131,0.000478
98,0.000197385,0.005,0.015809,0.017222,0.002225272,0.128,0.000465
99,0.00018411,0.006,0.014934,0.016971,0.002063593,0.132,0.000433
100,0.000209111,0.006,0.016759,0.017279,0.002606936,0.13,0.000489
101,0.000211406,0.005,0.01626,0.015586,0.002384574,0.13,0.000465
102,0.000219268,0.005,0.016448,0.017087,0.00262858,0.179,0.000517
103,0.000177061,0.005,0.012878,0.011745,0.002066313,0.115,0.00041
104,0.000211832,0.005,0.016908,0.016777,0.002660366,0.016,0.000501
105,0.000189512,0.005,0.015747,0.01441,0.001998199,0.14,0.00044
106,0.000182232,0.004,0.012984,0.015021,0.00204509,0.137,0.000426
107,0.000173783,0.005,0.016633,0.013574,0.00184466,0.113,0.000404
108,0.000209888,0.005,0.017058,0.015232,0.002206377,0.134,0.000492
109,0.000197505,0.004,0.014834,0.016157,0.002241526,0.014,0.000464
110,0.000182967,0.005,0.014195,0.013029,0.001901478,0.126,0.000427
111,0.000234348,0.008,0.019112,0.018639,0.002529157,0.15,0.000546
112,0.000209086,0.005,0.017035,0.01657,0.002506361,0.139,0.00049
113,0.000189264,0.004,0.014161,0.016045,0.002223984,0.112,0.000442
114,0.000179196,0.006,0.013519,0.016245,0.002002586,0.116,0.000421
115,0.000219978,0.006,0.01764,0.016571,0.002694456,0.146,0.000515
116,0.000203146,0.005,0.016285,0.0135,0.002345824,0.123,0.000472
117,0.000183488,0.007,0.013843,0.016788,0.002265625,0.125,0.000428
118,0.000188618,0.005,0.015116,0.014939,0.002170031,0.128,0.000444
119,0.000200757,0.006,0.016138,0.015751,0.002334029,0.154,0.000468
120,0.000168456,0.004,0.012317,0.012737,0.001955264,0.101,0.000396
121,0.00020354,0.005,0.015484,0.016434,0.002243628,0.127,0.000473
122,0.000209785,0.006,0.01765,0.01705,0.002283799,0.147,0.000485
123,0.000176682,0.005,0.01338,0.015535,0.002198421,0.131,0.000417
124,0.000208698,0.006,0.017065,0.016002,0.002474437,0.14,0.000484
125,0.000188207,0.005,0.015739,0.015831,0.002152809,0.128,0.000438
126,0.000197315,0.006,0.016655,0.015313,0.002283043,0.126,0.000465
127,0.000181453,0.006,0.014507,0.015014,0.001824965,0.127,0.000417
128,0.00020856,0.005,0.016479,0.016829,0.002661143,0.147,0.000485
129,0.000205622,0.006,0.016775,0.015666,0.004451255,0.129,0.00048
130,0.000215161,0.005,0.018723,0.017679,0.002349838,0.159,0.000507
131,0.000184541,0.005,0.014178,0.015399,0.00214738,0.061,0.000434
132,0.000204681,0.004,0.016447,0.017085,0.002431894,0.14400000000000002,0.000478
133,0.000213973,0.006,0.017558,0.018327,0.002535522,0.132,0.000502
134,0.000220814,0.004,0.018353,0.018392,0.002579707,0.15,0.000512
135,0.000217803,0.007,0.016996,0.016206,0.002652258,0.147,0.000513
136,0.000203514,0.004,0.016524,0.016442,0.002108759,0.135,0.000479
137,0.000196013,0.004,0.016118,0.014511,0.002276848,0.139,0.000456
138,0.000173657,0.004,0.012407,0.015072,0.001938909,0.112,0.000409
139,0.000216973,0.005,0.017362,0.018528,0.002687945,0.136,0.000506
140,0.000204617,0.006,0.016484,0.01527,0.002122472,0.128,0.000475
141,0.000190306,0.006,0.015204,0.015075,0.002100715,0.136,0.000437
142,0.00019574,0.005,0.014731,0.014676,0.002335204,0.132,0.00046
143,0.00018989,0.005,0.015051,0.015523,0.002124632,0.11800000000000001,0.000445
144,0.000193811,0.005,0.014002,0.015033,0.002312356,0.014,0.000455
145,0.000212969,0.007,0.017167,0.018834,0.002548267,0.137,0.000495
146,0.000211931,0.004,0.016841,0.016587,0.002236433,0.15,0.000496
147,0.000200274,0.005,0.016844,0.01573,0.002182156,0.126,0.000464
148,0.000201786,0.006,0.016355,0.015312,0.002239352,0.156,0.000466
149,0.000202928,0.003,0.016279,0.015953,0.002127072,0.324,0.000478
150,0.000188932,0.005,0.015449,0.017573,0.002211787,0.131,0.00044
151,0.000184914,0.004,0.016435,0.015422,0.00212162,0.116,0.000431
152,0.000198695,0.004,0.017372,0.01685,0.002277103,0.122,0.000465
153,0.000176976,0.005,0.014306,0.014143,0.002026823,0.123,0.000411
154,0.000197366,0.007,0.017343,0.017173,0.002236702,0.129,0.000459
155,0.000214075,0.006,0.020029,0.016484,0.00250838,0.148,0.000503
156,0.000212721,0.005,0.017585,0.014367,0.002292281,0.133,0.000494
157,0.000198441,0.007,0.017872,0.015649,0.002233939,0.13,0.000462
158,0.000191369,0.005,0.017143,0.016886,0.002261289,0.132,0.00045
159,0.000175038,0.003,0.014058,0.015796,0.001915488,0.109,0.000405
160,0.000191034,0.004,0.015237,0.014911,0.002051147,0.133,0.000443
161,0.000201312,0.006,0.015645,0.019425,0.002274085,0.116,0.000472
162,0.000177341,0.004,0.014091,0.016267,0.001992664,0.139,0.000414
163,0.000240816,0.006,0.019196,0.018466,0.002802862,0.14200000000000002,0.000565
164,0.000183768,0.005,0.014283,0.01562,0.00181899,0.124,0.000426
165,0.000213571,0.005,0.017658,0.014827,0.002442573,0.159,0.000497
166,0.000195495,0.004,0.014589,0.015716,0.002291692,0.122,0.000442
167,0.000196689,0.004,0.015914,0.01799,0.002338893,0.163,0.000457
168,0.000184143,0.004,0.013139,0.013443,0.002174432,0.012,0.00043
169,0.000195824,0.005,0.015758,0.017476,0.002211937,0.135,0.000458
170,0.000192836,0.006,0.015373,0.014208,0.002025808,0.12,0.000445
171,0.000197947,0.004,0.016066,0.015321,0.002292038,0.134,0.000458
172,0.000201905,0.006,0.016235,0.015898,0.001884402,0.126,0.000465
173,0.000195085,0.005,0.016431,0.018686,0.001992993,0.123,0.000452
174,0.000186812,0.005,0.015187,0.01471,0.002148408,0.126,0.000436
175,0.000217443,0.005,0.018042,0.017337,0.002604778,0.152,0.000504
176,0.000220915,0.008,0.018151,0.018087,0.002504876,0.196,0.000515
177,0.000186447,0.004,0.014924,0.01412,0.002045496,0.159,0.000433
178,0.00019729,0.007,0.016771,0.01727,0.0023059,0.13,0.000462
179,0.00021823,0.005,0.017707,0.019194,0.002573741,0.169,0.00051
180,0.000209268,0.005,0.01746,0.016628,0.002433885,0.192,0.00049
181,0.000209447,0.006,0.017328,0.016975,0.002361966,0.133,0.000491
182,0.000193394,0.005,0.016527,0.015511,0.002246392,0.161,0.000451
183,0.000213214,0.004,0.017084,0.01767,0.002465026,0.132,0.000502
184,0.000216472,0.004,0.01767,0.017088,0.002465919,0.15,0.000503
185,0.000240093,0.007,0.021139,0.01777,0.002908532,0.179,0.00057
186,0.000194123,0.005,0.015554,0.013062,0.002152747,0.138,0.000449
187,0.000196738,0.004,0.016109,0.017592,0.002277546,0.017,0.00046
188,0.00018112,0.006,0.013203,0.013427,0.002071055,0.114,0.000417
189,0.000186819,0.005,0.013061,0.016231,0.002123788,0.11,0.000437
190,0.000187784,0.003,0.015058,0.017237,0.001927669,0.153,0.000434
191,0.000194029,0.005,0.015563,0.017119,0.002270511,0.127,0.000451
192,0.000201029,0.006,0.016729,0.019288,0.002359245,0.015,0.000473
193,0.000195683,0.005,0.014822,0.01692,0.002314805,0.137,0.000452
194,0.000212251,0.005,0.016337,0.01822,0.002489117,0.14100000000000001,0.000496
195,0.000214294,0.006,0.017813,0.016677,0.002246471,0.116,0.000498
196,0.000202964,0.005,0.016402,0.016353,0.002229808,0.18,0.000473
197,0.000211787,0.006,0.016371,0.014682,0.002585504,0.13,0.000492
198,0.000180134,0.005,0.01382,0.014995,0.0021015,0.136,0.000415
199,0.000204469,0.007,0.016685,0.016444,0.002169682,0.145,0.000481
200,0.000201621,0.003,0.016354,0.015803,0.002337623,0.138,0.000472
201,0.000192543,0.004,0.016137,0.017329,0.001963833,0.13,0.000448
202,0.000191433,0.004,0.014297,0.016927,0.00221423,0.131,0.000448
203,0.000190707,0.004,0.016022,0.015371,0.002136107,0.14100000000000001,0.000445
204,0.000193702,0.005,0.015654,0.015256,0.002166616,0.123,0.000453
205,0.000216297,0.005,0.01739,0.019202,0.002654584,0.015,0.00051
206,0.000185622,0.004,0.015736,0.014673,0.001994698,0.111,0.000433
207,0.000218442,0.006,0.017204,0.018284,0.002482864,0.127,0.000514
208,0.000211893,0.006,0.017026,0.015915,0.002452841,0.145,0.000505
209,0.000211821,0.006,0.017372,0.017622,0.002122464,0.14200000000000002,0.000485
210,0.000172697,0.003,0.013327,0.014217,0.001814352,0.13,0.000405
