problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
11,0.0457995,2.973,0.058676,0.148489179,0.13,0.040315
12,0.0336973,2.853,0.044811,0.121038927,0.117,0.049798
13,0.0789375,3.716,0.097109,0.140987412,0.134,0.071148
14,0.0576089,3.105,0.070374,0.151098639,0.219,0.063795
15,0.0656026,3.288,0.08177,0.126881736,0.289,0.059838
16,0.0471454,4.616,0.058817,0.147949941,0.136,0.067978
17,0.0339914,4.553,0.043095,0.137730696,0.157,0.063254
18,0.0377528,4.046,0.047104,0.133647272,0.105,0.078194
19,0.0348019,8.077,0.044105,0.111450937,0.11800000000000001,0.039599
20,0.0394186,6.062,0.051343,0.154329533,0.338,0.07611
21,0.0446443,2.664,0.055034,0.141758633,0.289,0.060603
22,0.0427744,4.809,0.056759,0.151614139,0.352,0.085
23,0.0721507,8.839,0.086219,0.13788123,0.14200000000000002,0.07488
24,0.0701887,7.275,0.08528,0.117283952,0.176,0.049164
25,0.0488763,3.444,0.062017,0.110191873,0.12,0.090539
26,0.0522582,3.511,0.065534,0.119702957,0.165,0.071907
27,0.117517,3.795,0.139349,0.118371659,0.128,0.034475
28,0.0529035,5.588,0.066381,0.125016853,0.116,0.081191
29,0.0381244,4.606,0.049698,0.115647807,0.124,0.078021
30,0.068174,4.684,0.081996,0.102668228,0.117,0.042517
31,0.291541,4.562,0.340882,0.132176737,0.38,0.211831
32,0.0705209,5.137,0.085314,0.14373938,0.34500000000000003,0.072185
33,0.0402602,3.455,0.050865,0.09309701,0.219,0.060964
34,0.0468669,4.194,0.057256,0.121617702,0.114,0.051204
35,0.0614226,6.121,0.077201,0.113031004,0.198,0.063033
36,0.0320195,3.034,0.043974,0.128783454,0.219,0.050225
37,0.0530071,3.361,0.063578,0.107137327,0.099,0.06306
38,0.0370658,3.543,0.04679,0.093665715,0.168,0.046477
39,0.0690174,4.931,0.084206,0.149302065,0.296,0.087181
40,0.0437291,2.495,0.056752,0.118812598,0.18,0.043389
41,0.0419121,3.978,0.05522,0.121521477,0.147,0.063281
42,0.03523,3.61,0.047972,0.103394247,0.153,0.041626
43,0.0419781,5.495,0.056541,0.116770678,0.303,0.083094
44,0.0303359,5.624,0.040686,0.110750732,0.17,0.051171
45,0.0334982,2.103,0.043561,0.087114231,0.221,0.037652
46,0.0384336,3.17,0.049319,0.114840544,0.13,0.222212
47,0.0576333,4.596,0.069795,0.121236953,0.132,0.086199
48,0.0448983,6.814,0.055415,0.11516519,0.13,0.071932
49,0.0718429,3.256,0.087859,0.146088621,0.37,0.073293
50,0.0545195,3.975,0.068386,0.116732933,0.309,0.058339
51,0.0367221,3.84,0.047254,0.1120039,0.147,0.05535
52,0.0386296,3.039,0.049728,0.11305101,0.125,0.048149
53,0.0598156,5.77,0.073568,0.145303262,0.23,0.057215
54,0.031601,4.373,0.040576,0.123183897,0.108,0.064376
55,0.0496223,7.116,0.060136,0.118231362,0.121,0.079172
56,0.0670979,3.484,0.081312,0.110427104,0.109,0.079028
57,0.0489823,4.007,0.061633,0.136380457,0.301,0.076168
58,0.0395218,4.09,0.049449,0.107277626,0.308,0.05687
59,0.0750833,9.639,0.091308,0.157119382,0.154,0.085835
60,0.0601075,7.918,0.073016,0.133212265,0.124,0.084619
61,0.0357864,6.551,0.049375,0.150287511,0.14300000000000002,0.082463
62,0.0445252,4.008,0.056559,0.098443219,0.115,0.077421
63,0.0567488,2.888,0.070126,0.102175865,0.114,0.059983
64,0.052279,6.497,0.064622,0.130673929,0.202,0.063006
65,0.0228344,2.14,0.031003,0.098072652,0.20800000000000002,0.04239
66,0.043853,4.954,0.054795,0.147546795,0.384,0.325752
67,0.0520557,5.335,0.066189,0.141212378,0.314,0.082004
68,0.0371962,6.181,0.048951,0.156945881,0.139,0.077582
69,0.0630585,7.07,0.076324,0.157611003,0.303,0.069623
70,0.0367934,3.472,0.048748,0.150830392,0.22,0.069412
71,0.0578544,5.462,0.069633,0.120367518,0.11,0.062647
72,0.0520665,4.27,0.061477,0.095978708,0.11800000000000001,0.058232
73,0.0736237,4.963,0.089972,0.113682688,0.203,0.062479
74,0.0375296,5.313,0.046544,0.116558748,0.135,0.075421
75,0.035678,7.038,0.046724,0.110062806,0.121,0.058155
76,0.0550026,3.983,0.06819,0.100169619,0.11800000000000001,0.055971
77,0.035811,1.857,0.045557,0.103554374,0.113,0.045508
78,0.0382271,5.444,0.047889,0.118159266,0.124,0.05025
79,0.0379771,3.168,0.048059,0.113365525,0.17300000000000001,0.043455
80,0.0397851,9.469,0.050722,0.122224313,0.132,0.080558
81,0.0490307,7.302,0.06112,0.135179355,0.133,0.085731
82,0.0827525,7.202,0.098319,0.124210864,0.149,0.058432
83,0.0417722,4.392,0.054111,0.129229221,0.128,0.060335
84,0.027627,5.931,0.035866,0.119283458,0.125,0.066943
85,0.0445523,3.662,0.055412,0.102008784,0.353,0.060746
86,0.0915016,5.207,0.109811,0.120263935,0.122,0.053174
87,0.0324815,5.047,0.044633,0.110741599,0.11800000000000001,0.054677
88,0.0281611,3.002,0.040034,0.114566853,0.10200000000000001,0.050405
89,0.0401827,4.284,0.051494,0.151255622,0.149,0.055113
90,0.028665,3.612,0.03629,0.104298772,0.126,0.082433
91,0.0405086,5.968,0.051688,0.137085037,0.15,0.076528
92,0.0420208,6.32,0.052945,0.094025943,0.11800000000000001,0.063786
93,0.041811,3.751,0.052597,0.115216357,0.308,0.05999
94,0.0712288,3.486,0.088621,0.143839171,0.357,0.076296
95,0.0629077,4.705,0.080349,0.158818546,0.148,0.075311
96,0.0365234,3.677,0.046502,0.097587224,0.267,0.036451
97,0.046963,4.246,0.057489,0.118396092,0.115,0.07421
98,0.0444698,1.747,0.054882,0.092683958,0.266,0.041261
99,0.0284472,4.187,0.037978,0.130931084,0.363,0.069773
100,0.039232,3.148,0.049425,0.106340446,0.178,0.050902
101,0.069556,5.07,0.084064,0.134085462,0.14100000000000001,0.112579
102,0.0605713,3.061,0.075872,0.120135635,0.133,0.069835
103,0.0532292,5.155,0.064132,0.125193023,0.128,0.067903
104,0.0563449,2.857,0.069511,0.094691289,0.247,0.073826
105,0.087934,4.745,0.106383,0.151673814,0.14100000000000001,0.095669
106,0.0505976,3.099,0.060913,0.103550197,0.199,0.056614
107,0.0391198,2.409,0.051197,0.106413725,0.28800000000000003,0.051755
108,0.0419174,3.075,0.052561,0.101937846,0.11,0.048931
109,0.0293032,4.207,0.036639,0.123914409,0.17,0.04466
110,0.0421394,5.15,0.05413,0.124551427,0.133,0.054695
111,0.0516258,2.7,0.064922,0.089243212,0.26,0.046919
112,0.0455972,4.338,0.0585,0.121458507,0.323,0.081796
113,0.160421,5.454,0.190592,0.120660361,0.126,0.072238
114,0.10129,6.773,0.122137,0.131439229,0.148,0.066549
115,0.048724,4.191,0.060104,0.116868685,0.136,0.057103
116,0.0319564,4.487,0.045264,0.119339566,0.145,0.05199
117,0.0358148,3.881,0.043925,0.090534102,0.25,0.047404
118,0.0637288,3.684,0.075557,0.120202885,0.263,0.075766
119,0.108279,4.148,0.129131,0.110357342,0.267,0.068777
120,0.0664446,4.433,0.080926,0.119804308,0.307,0.050215
121,0.0360505,3.428,0.04632,0.10588822,0.27,0.061009
122,0.0577226,4.496,0.069751,0.119593334,0.132,0.070835
123,0.032495,4.315,0.043682,0.109120036,0.15,0.073277
124,0.063426,7.275,0.078484,0.138672989,0.314,0.076555
125,0.0505445,3.28,0.0637,0.102558959,0.312,0.068527
126,0.0809338,5.12,0.098708,0.14128133,0.2,0.087289
127,0.0293009,3.461,0.036931,0.116894995,0.111,0.046998
128,0.034526,2.951,0.049371,0.128619373,0.165,0.067084
129,0.0381004,2.747,0.049649,0.099619514,0.124,0.056927
130,0.0481129,3.458,0.058094,0.106071069,0.165,0.04997
131,0.0361784,4.333,0.045434,0.119794821,0.191,0.0671
132,0.0583329,6.293,0.072819,0.12624542,0.12,0.073581
