problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
11,0.00216152,0.41,0.014649,0.027243767,0.058,0.007821
12,0.00239667,0.145,0.012784,0.021593891,0.047,0.005031
13,0.00206618,0.696,0.011496,0.017409224,0.055,0.008546
14,0.00209145,0.239,0.015914,0.02416454,0.134,0.013975
15,0.00195508,0.387,0.018007,0.026457411,0.069,0.009234
16,0.00184821,0.422,0.015734,0.023851941,0.055,0.015548
17,0.00230914,0.169,0.012998,0.019902521,0.048,0.007065
18,0.00201471,0.238,0.011039,0.018643973,0.041,0.006411
19,0.00215227,0.311,0.013878,0.022835661,0.048,0.005816
20,0.00234873,0.181,0.012457,0.019237539,0.037,0.005139
21,0.00200533,0.278,0.013103,0.023521303,0.062,0.016077
22,0.00221415,0.236,0.012317,0.016301944,0.231,0.011741
23,0.00232746,0.302,0.010931,0.016494895,0.043000000000000003,0.007333
24,0.00214423,0.319,0.013246,0.01377796,0.046,0.008244
25,0.000897845,0.205,0.008715,0.01287385,0.037,0.01052
26,0.0021501,0.695,0.013646,0.01545442,0.129,0.010544
27,0.00223593,0.191,0.015496,0.017499408,0.052000000000000005,0.006635
28,0.00193278,0.534,0.014586,0.016825079,0.06,0.007376
29,0.00189482,0.199,0.015547,0.017725862,0.153,0.006173
30,0.00185342,0.157,0.012453,0.013843156,0.062,0.00554
31,0.00200665,0.279,0.014082,0.018256263,0.064,0.010078
32,0.00231466,0.523,0.013586,0.013735925,0.048,0.008904
33,0.00187805,0.353,0.01445,0.020362918,0.073,0.024013
34,0.00196014,0.354,0.015335,0.019202796,0.07100000000000001,0.011711
35,0.00195581,0.246,0.013736,0.016077772,0.054,0.007483
36,0.00242384,0.451,0.0132,0.013787303,0.046,0.007416
37,0.00210305,0.26,0.010231,0.012272941,0.045,0.016114
38,0.00270251,0.414,0.013204,0.012914452,0.046,0.007336
39,0.00215576,0.328,0.012804,0.015603879,0.058,0.049395
40,0.00176112,0.486,0.01345,0.018129554,0.05,0.006982
41,0.00191123,0.386,0.01753,0.017215915,0.058,0.0057
42,0.00260472,0.099,0.01037,0.010489769,0.031,0.004492
43,0.0021198,0.176,0.014195,0.013556368,0.125,0.00796
44,0.00183343,0.214,0.015818,0.016453145,0.07200000000000001,0.005734
45,0.00234024,0.875,0.016883,0.015266294,0.059000000000000004,0.015045
46,0.00220068,0.412,0.014774,0.016231568,0.061,0.010831
47,0.00183002,0.221,0.016211,0.017543222,0.132,0.005886
48,0.00244842,0.196,0.011252,0.012496197,0.041,0.006074
49,0.00202157,0.305,0.013786,0.013268878,0.06,0.005131
50,0.00205785,0.326,0.012562,0.012830794,0.058,0.007058
51,0.00214699,0.294,0.013697,0.013312023,0.046,0.007717
52,0.00218485,0.276,0.011677,0.013261596,0.055,0.005146
53,0.00202608,0.993,0.013469,0.014396507,0.046,0.005632
54,0.00239329,0.96,0.012776,0.014604446,0.063,0.00981
55,0.00230726,0.651,0.012202,0.013284301,0.053,0.015316
56,0.00195226,0.438,0.01144,0.013676327,0.054,0.012088
57,0.00207524,0.347,0.011555,0.013076394,0.196,0.004513
58,0.00217705,0.589,0.014434,0.018535729,0.047,0.007295
59,0.00196768,0.378,0.012208,0.013943463,0.05,0.009626
60,0.00238323,0.176,0.013735,0.013173264,0.044,0.008665
61,0.00223594,0.891,0.015401,0.017763976,0.067,0.01089
62,0.00204014,0.458,0.01311,0.016340168,0.054,0.005689
63,0.000757056,0.422,0.014737,0.017643358,0.05,0.008608
64,0.000673504,0.74,0.014073,0.016415191,0.053,0.008443
65,0.00224252,0.322,0.012336,0.01402044,0.046,0.008
66,0.00192398,0.487,0.012947,0.015693192,0.078,0.016565
67,0.00199762,0.151,0.011666,0.012756624,0.053,0.01735
68,0.00217609,0.174,0.015784,0.017231421,0.057,0.013539
69,0.00230471,0.206,0.011971,0.014188711,0.053,0.0094
70,0.00210117,0.448,0.015955,0.015600125,0.064,0.006449
71,0.00194947,0.247,0.010814,0.012427732,0.061,0.012641
72,0.00205433,0.437,0.013641,0.013446937,0.053,0.011474
73,0.00243356,0.215,0.011412,0.011823974,0.051000000000000004,0.00722
74,0.00247172,0.368,0.013418,0.012597265,0.06,0.007625
75,0.00180704,0.569,0.014615,0.014231907,0.25,0.007701
76,0.00217158,0.364,0.011413,0.013038419,0.045,0.013565
77,0.00211828,0.22,0.012941,0.014682296,0.056,0.006238
78,0.00184621,0.325,0.012772,0.014245468,0.07,0.006267
79,0.00218331,0.132,0.011137,0.012550104,0.051000000000000004,0.005566
80,0.00216413,0.417,0.013804,0.013526179,0.21,0.008062
81,0.00220592,0.328,0.012485,0.013133862,0.041,0.019696
82,0.000776627,0.439,0.010505,0.011438571,0.11,0.009188
83,0.00211082,0.194,0.014519,0.01640469,0.066,0.016524
84,0.00227804,0.287,0.013952,0.015613544,0.055,0.007303
85,0.0020397,0.653,0.011903,0.013015728,0.041,0.009029
86,0.0020079,0.141,0.012733,0.015328724,0.057,0.009862
87,0.00239656,0.272,0.011112,0.012261316,0.038,0.00823
88,0.00196608,0.085,0.012222,0.015595675,0.066,0.0081
89,0.00205743,0.508,0.017156,0.018100172,0.057,0.009378
90,0.00183705,0.454,0.015154,0.018076793,0.083,0.024455
91,0.00203929,0.447,0.014289,0.014792128,0.062,0.021595
92,0.00222671,0.429,0.012434,0.012078058,0.043000000000000003,0.006573
93,0.00205867,1.569,0.017181,0.017305037,0.062,0.013285
94,0.00173775,0.388,0.013899,0.016189993,0.064,0.008346
95,0.00266489,0.237,0.012397,0.012975075,0.05,0.013718
96,0.00201239,0.571,0.016326,0.015666885,0.052000000000000005,0.007436
97,0.00200421,0.078,0.012954,0.014524337,0.05,0.006518
98,0.00199036,0.41,0.017824,0.018058039,0.096,0.012521
99,0.00235542,0.307,0.014699,0.01409187,0.06,0.005157
100,0.00204258,0.378,0.011114,0.010547911,0.049,0.005501
101,0.00210291,0.38,0.011749,0.012955169,0.212,0.004328
102,0.00203213,0.249,0.010937,0.010866509,0.043000000000000003,0.019073
103,0.00200659,0.436,0.014556,0.015860231,0.048,0.009887
104,0.00232544,0.279,0.015142,0.014206954,0.046,0.007699
105,0.00200034,0.422,0.01343,0.013235597,0.057,0.009203
106,0.0020357,0.142,0.013421,0.012406272,0.043000000000000003,0.006393
107,0.00219231,0.57,0.013909,0.013268433,0.047,0.006787
108,0.00199131,0.216,0.01375,0.01669923,0.064,0.009056
109,0.00168142,0.352,0.01354,0.01575933,0.06,0.011575
110,0.00207862,0.667,0.012134,0.012761667,0.052000000000000005,0.005429
111,0.00196516,0.286,0.012971,0.015850738,0.044,0.006064
112,0.00212527,0.193,0.014879,0.015178755,0.062,0.005853
113,0.00206964,0.512,0.013313,0.01349576,0.053,0.018402
