problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
11,0.00200165,0.003,0.011998,0.018147516,0.029,0.004302
12,0.00180143,0.003,0.008883,0.016925805,0.035,0.006865
13,0.000587225,0.001,0.00619,0.014169674,0.021,0.059096
14,0.001568,0.002,0.012099,0.021426357,0.023,0.006022
15,0.00134404,0.002,0.008679,0.033762759,0.016,0.008836
16,0.0028486,0.003,0.009843,0.020325651,0.042,0.008411
17,0.00114491,0.001,0.008798,0.013770263,0.022,0.002844
18,0.00109938,0.004,0.010171,0.018612089,0.028,0.00738
19,0.00163221,0.002,0.011167,0.019670969,0.016,0.006121
20,0.00140933,0.002,0.011698,0.018860791,0.023,0.006703
21,0.00214967,0.002,0.00964,0.015396884,0.623,0.004412
22,0.00196438,0.003,0.012084,0.016687118,0.022,0.006981
23,0.000677356,0.001,0.005939,0.014538801,0.015,0.006854
24,0.00236165,0.004,0.011594,0.014949288,0.02,0.008524
25,0.00219964,0.002,0.011524,0.014369768,0.026000000000000002,0.002816
26,0.00199362,0.003,0.008425,0.0136165,0.019,0.00784
27,0.00160049,0.003,0.009298,0.015369472,0.03,0.006706
28,0.00203491,0.002,0.009969,0.015036187,0.014,0.003644
29,0.00142095,0.003,0.009898,0.015486941,0.045,0.008276
30,0.00133954,0.001,0.009343,0.010318447,0.021,0.005469
31,0.00141577,0.003,0.011998,0.01322032,0.029,0.003209
32,0.00299833,0.003,0.010386,0.010141895,0.015,0.004876
33,0.00102888,0.002,0.009969,0.024808301,0.026000000000000002,0.078173
34,0.00132743,0.002,0.008855,0.011495525,0.015,0.003719
35,0.000653895,0.003,0.008513,0.011619025,0.024,0.004339
36,0.00630401,0.007,0.015838,0.012274537,0.019,0.00637
37,0.00173021,0.003,0.013109,0.014071016,0.031,0.005218
38,0.0015504,0.002,0.009617,0.015320767,0.029,0.00762
39,0.00117877,0.002,0.007356,0.00916399,0.026000000000000002,0.005529
40,0.00053671,0.001,0.007861,0.009459957,0.019,0.002757
41,0.000578063,0.002,0.007483,0.012885655,0.025,0.004767
42,0.0010965,0.002,0.008561,0.012877809,0.027,0.005941
43,0.00196566,0.003,0.008775,0.012118693,0.035,0.005905
44,0.00274837,0.004,0.012322,0.0157648,0.039,0.007113
45,0.00172257,0.002,0.009994,0.013048799,0.017,0.007468
46,0.00169209,0.004,0.009661,0.015891575,0.049,0.0048
47,0.00205035,0.002,0.010199,0.013324948,0.032,0.008646
48,0.00116947,0.002,0.00851,0.012302958,0.021,0.006634
49,0.00420625,0.004,0.010119,0.012343373,0.02,0.00975
50,0.00305758,0.005,0.009955,0.011495342,0.036000000000000004,0.007025
51,0.00399393,0.005,0.010189,0.011749805,0.018000000000000002,0.006985
52,0.000771149,0.001,0.007571,0.014364938,0.022,0.005334
53,0.00162684,0.002,0.008282,0.011848054,0.024,0.008397
54,0.00263436,0.004,0.009567,0.023883102,0.032,0.008782
55,0.00444481,0.005,0.013416,0.014584694,0.023,0.004788
56,0.00134676,0.002,0.011589,0.012894073,0.026000000000000002,0.005231
57,0.00243019,0.003,0.010261,0.01290643,0.032,0.007893
58,0.00122109,0.001,0.007788,0.010508878,0.02,0.003518
59,0.00202397,0.003,0.008929,0.010572742,0.023,0.008786
60,0.000626042,0.002,0.005924,0.007404654,0.013000000000000001,0.0035
61,0.00164317,0.003,0.011168,0.01444157,0.033,0.007122
62,0.00392672,0.005,0.012237,0.011225183,0.032,0.006508
63,0.0017958,0.002,0.011104,0.012165476,0.024,0.008051
64,0.00137212,0.003,0.011682,0.012858134,0.027,0.006919
65,0.00197265,0.003,0.008611,0.010281574,0.021,0.004956
66,0.00214456,0.002,0.01216,0.013473177,0.025,0.005029
67,0.0014828,0.003,0.011576,0.013262652,0.04,0.008021
68,0.00194927,0.002,0.008394,0.013424886,0.021,0.009023
69,0.00159749,0.002,0.008151,0.012131743,0.031,0.00451
70,0.0016996,0.003,0.009571,0.01178922,0.027,0.00658
71,0.00981318,0.01,0.018701,0.013404471,0.04,0.006756
72,0.00112176,0.002,0.008081,0.010367473,0.023,0.005919
73,0.00227036,0.003,0.011338,0.011986644,0.028,0.008097
74,0.00152758,0.002,0.008348,0.020828351,0.04,0.006978
75,0.0012195,0.003,0.006707,0.009547659,0.02,0.004644
76,0.00136771,0.002,0.011257,0.013039628,0.018000000000000002,0.005674
77,0.0010567,0.002,0.011274,0.010887858,0.019,0.003203
78,0.00195353,0.002,0.013592,0.013552106,0.028,0.004313
79,0.000677449,0.001,0.008513,0.010751607,0.025,0.006381
80,0.00494525,0.006,0.011564,0.01374748,0.027,0.007165
81,0.00162316,0.003,0.008812,0.011255637,0.012,0.006989
82,0.00181726,0.002,0.008844,0.009857384,0.019,0.008447
