problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
11,0.00198828,0.002,0.01195,0.017874886,0.03,0.01328
12,0.00181516,0.003,0.00887,0.017082362,0.033,0.016183
13,0.000580899,0.001,0.006052,0.013718763,0.021,0.176104
14,0.00155463,0.002,0.012152,0.020821186,0.023,0.015264
15,0.00134153,0.002,0.008712,0.032516879,0.016,0.02356
16,0.00280533,0.003,0.00982,0.02028698,0.042,0.027567
17,0.00112923,0.001,0.008709,0.013339088,0.021,0.006094
18,0.00108564,0.002,0.01025,0.01837867,0.027,0.020607
19,0.00159899,0.002,0.010955,0.019243353,0.016,0.017559
20,0.00140614,0.002,0.011365,0.01922432,0.023,0.02016
21,0.00216558,0.002,0.009677,0.015304435,1.258,0.013872
22,0.00199366,0.002,0.012112,0.017309731,0.021,0.019059
23,0.000678152,0.001,0.005999,0.014479485,0.016,0.017004
24,0.00239049,0.003,0.011731,0.014909539,0.02,0.023379
25,0.00219662,0.003,0.01144,0.014247659,0.026000000000000002,0.010183
26,0.00197711,0.002,0.008505,0.013199511,0.018000000000000002,0.021429
27,0.00158555,0.002,0.009164,0.015139566,0.03,0.018333
28,0.00202125,0.003,0.010003,0.014129148,0.015,0.010588
29,0.00141256,0.002,0.009792,0.015215066,0.055,0.024033
30,0.00132768,0.002,0.009345,0.010334512,0.021,0.010512
31,0.00138968,0.003,0.011967,0.013463225,0.028,0.007911
32,0.00286592,0.004,0.010505,0.010200136,0.015,0.01168
33,0.00103582,0.001,0.009888,0.024004916,0.027,0.230293
34,0.00130933,0.002,0.008684,0.01150963,0.015,0.00634
35,0.000648185,0.004,0.008404,0.012356646,0.024,0.010157
36,0.00631257,0.008,0.013304,0.012442403,0.018000000000000002,0.018403
37,0.00173507,0.002,0.013034,0.014028431,0.032,0.013848
38,0.00156246,0.003,0.009733,0.015057729,0.029,0.019308
39,0.00117524,0.002,0.007358,0.00914827,0.025,0.015235
40,0.000526505,0.001,0.008061,0.00917552,0.018000000000000002,0.006431
41,0.000567768,0.002,0.007426,0.012407248,0.025,0.016604
42,0.00109391,0.002,0.008629,0.012603503,0.029,0.014896
43,0.00194827,0.003,0.008966,0.011901142,0.036000000000000004,0.020378
44,0.00271315,0.004,0.012421,0.015470539,0.04,0.021857
45,0.00175309,0.002,0.010157,0.012588751,0.018000000000000002,0.022848
46,0.00167733,0.003,0.009565,0.015403748,0.048,0.012645
47,0.00204599,0.002,0.010219,0.012777144,0.03,0.025533
48,0.00117451,0.002,0.008467,0.012329463,0.02,0.018054
49,0.00424071,0.004,0.009999,0.012520328,0.021,0.021642
50,0.00306525,0.004,0.009942,0.011363858,0.036000000000000004,0.020385
51,0.0040515,0.005,0.01022,0.011496943,0.016,0.022196
52,0.000770192,0.001,0.007643,0.013902049,0.022,0.016734
53,0.00162144,0.004,0.008273,0.011615138,0.024,0.020989
54,0.00261335,0.004,0.010668,0.023313139,0.031,0.024705
55,0.00449239,0.006,0.013197,0.014517849,0.023,0.01235
56,0.00133852,0.002,0.011553,0.012623134,0.026000000000000002,0.011121
57,0.00243261,0.003,0.010199,0.013210778,0.029,0.025674
58,0.00121813,0.002,0.007856,0.010419924,0.02,0.006832
59,0.00201408,0.003,0.00882,0.010871341,0.023,0.022002
60,0.000626029,0.002,0.005732,0.007099221,0.014,0.011134
61,0.00164887,0.003,0.011153,0.014391337,0.032,0.020726
62,0.00395335,0.005,0.012375,0.011541745,0.035,0.01804
63,0.00177874,0.002,0.011077,0.012460853,0.024,0.021293
64,0.00138493,0.003,0.011771,0.012914288,0.027,0.010977
65,0.00197322,0.002,0.008661,0.010325941,0.021,0.015786
66,0.00213564,0.003,0.01227,0.013425716,0.025,0.010623
67,0.0014627,0.002,0.011666,0.013242866,0.041,0.022774
68,0.00194497,0.003,0.008514,0.013275812,0.021,0.025313
69,0.00158458,0.002,0.008262,0.011924537,0.031,0.011296
70,0.00169551,0.002,0.009698,0.011553485,0.027,0.019366
71,0.00989692,0.011,0.018923,0.013129611,0.04,0.017325
72,0.00111451,0.002,0.008208,0.010311825,0.023,0.014419
73,0.00227843,0.003,0.011402,0.012124127,0.028,0.021727
74,0.001508,0.002,0.008293,0.021029755,0.088,0.020409
75,0.00120265,0.001,0.00687,0.009306565,0.023,0.013293
76,0.00136901,0.002,0.011273,0.012995601,0.017,0.015391
77,0.00104951,0.002,0.011432,0.010734162,0.018000000000000002,0.009222
78,0.00193028,0.003,0.013749,0.013399854,0.029,0.00829
79,0.000670656,0.001,0.008548,0.010677396,0.022,0.022954
80,0.00488037,0.005,0.011672,0.013629845,0.027,0.020447
81,0.00162253,0.002,0.00933,0.01123965,0.013000000000000001,0.019586
82,0.0017981,0.003,0.009089,0.009939925,0.019,0.026365
83,0.00217407,0.003,0.00969,0.015766683,0.025,0.025759
84,0.00216602,0.002,0.011269,0.013843457,0.026000000000000002,0.015377
85,0.00119829,0.002,0.009207,0.009671768,0.018000000000000002,0.023149
86,0.00210094,0.002,0.008654,0.008881505,0.027,0.014056
87,0.00154172,0.002,0.010555,0.015985945,0.029,0.012744
88,0.001803,0.003,0.008867,0.011196356,0.036000000000000004,0.018757
89,0.000592122,0.002,0.007871,0.00959511,0.029,0.021072
90,0.00466198,0.005,0.011249,0.009531353,0.016,0.022248
91,0.00261201,0.004,0.012703,0.012803043,0.046,0.020217
92,0.00150108,0.002,0.011576,0.014108002,0.019,0.003465
93,0.00114197,0.002,0.011259,0.013440199,0.021,0.024646
94,0.00197783,0.003,0.012916,0.013842134,0.026000000000000002,0.012758
95,0.00153381,0.002,0.009259,0.011034102,0.023,0.013109
96,0.00107939,0.002,0.009714,0.010213111,0.023,0.010086
97,0.00178365,0.003,0.009022,0.01072025,0.036000000000000004,0.009143
98,0.00438589,0.005,0.011396,0.010558564,0.024,0.010889
99,0.00120047,0.002,0.009201,0.011131047,0.017,0.017956
100,0.00232129,0.003,0.008216,0.008357803,0.017,0.015386
101,0.00206446,0.003,0.010567,0.012689434,0.032,0.022853
102,0.00336175,0.004,0.009176,0.009277634,0.016,0.017003
103,0.0168434,0.018,0.028232,0.012413041,0.025,0.012501
104,0.00174912,0.002,0.009525,0.011352946,0.10300000000000001,0.020978
105,0.0013674,0.003,0.011305,0.017357828,0.031,0.019042
106,0.00126183,0.002,0.009225,0.014152859,0.021,0.019581
107,0.00388335,0.001,0.006127,0.012058603,0.027,0.018946
108,0.00279908,0.003,0.012349,0.012163307,0.025,0.01164
109,0.00212003,0.003,0.009875,0.009721127,0.02,0.022356
110,0.00155682,0.003,0.009246,0.011959051,0.021,0.010715
111,0.00115178,0.003,0.012602,0.013966182,0.031,0.013139
112,0.00954064,0.01,0.015927,0.012097088,0.038,0.024978
113,0.00320487,0.005,0.013307,0.0131331,0.067,0.011581
114,0.00474518,0.005,0.014022,0.013013801,0.032,0.027658
115,0.00148254,0.003,0.009606,0.009261581,0.023,0.018966
116,0.00194962,0.003,0.009342,0.010227382,0.017,0.010706
117,0.00104802,0.002,0.00981,0.013627563,0.023,0.015621
118,0.00105487,0.002,0.015823,0.012463298,0.024,0.01474
119,0.00119995,0.002,0.007826,0.008703599,0.015,0.017464
120,0.00291024,0.004,0.010217,0.010243631,0.13,0.020174
121,0.00113825,0.002,0.010012,0.009809093,0.024,0.007
122,0.00212959,0.003,0.00855,0.008209856,0.018000000000000002,0.002438
123,0.00426726,0.005,0.0106,0.008688367,0.02,0.011815
124,0.00183649,0.003,0.007831,0.009242617,0.016,0.021239
125,0.00212832,0.003,0.010449,0.011262354,0.017,0.023251
126,0.00159143,0.002,0.009968,0.012810517,0.039,0.003068
127,0.000879711,0.002,0.009383,0.011210293,0.045,0.012582
128,0.00208836,0.003,0.010776,0.013250357,0.025,0.021175
129,0.00143143,0.002,0.007862,0.010983676,0.044,0.02055
130,0.00235524,0.003,0.0092,0.009724648,0.019,0.016047
131,0.00292548,0.003,0.00945,0.012388085,0.043000000000000003,0.021656
132,0.000787432,0.002,0.008355,0.010081185,0.02,0.019877
133,0.00205337,0.003,0.008725,0.019709129,0.044,0.025503
134,0.00275495,0.003,0.012612,0.010673555,0.041,0.012735
135,0.00152827,0.002,0.007265,0.007968403,0.014,0.014165
136,0.00233732,0.004,0.011663,0.014661587,0.033,0.010577
137,0.00119714,0.002,0.011893,0.015936774,0.053,0.013015
138,0.00119928,0.002,0.008357,0.010750042,0.028,0.016099
139,0.00106073,0.002,0.007501,0.009457055,0.025,0.016081
140,0.00312215,0.004,0.011193,0.012993688,0.041,0.010207
141,0.0128976,0.014,0.023327,0.010648138,0.021,0.007083
142,0.00178255,0.003,0.008828,0.010677443,0.014,0.017848
143,0.00109469,0.001,0.010283,0.012566455,0.027,0.015509
144,0.000995653,0.002,0.012758,0.01675502,0.041,0.015863
145,0.00128383,0.002,0.00944,0.013199958,0.024,0.011123
146,0.0023545,0.003,0.009835,0.009852733,0.027,0.013057
147,0.00193994,0.003,0.009228,0.010110457,0.014,0.018401
148,0.0015693,0.002,0.008682,0.008195266,0.016,0.015808
149,0.00330925,0.004,0.0116,0.011370229,0.043000000000000003,0.011464
150,0.00202555,0.003,0.009777,0.011376611,0.023,0.018376
151,0.00208594,0.003,0.009599,0.014359441,0.028,0.021609
152,0.00205114,0.003,0.011014,0.011101566,0.039,0.014551
153,0.00927491,0.01,0.021985,0.013301057,0.037,0.019417
154,0.00131689,0.002,0.008686,0.010364995,0.044,0.021423
155,0.00149419,0.002,0.010696,0.011074893,0.026000000000000002,0.01625
156,0.000980165,0.001,0.009701,0.010448657,0.026000000000000002,0.00818
157,0.00354214,0.004,0.010211,0.009708799,0.017,0.020803
158,0.00202832,0.003,0.009978,0.010002406,0.027,0.014405
159,0.00163834,0.002,0.01001,0.00980059,0.022,0.012395
160,0.00125307,0.002,0.009264,0.013821573,0.016,0.016807
161,0.00128889,0.002,0.013464,0.013011761,0.026000000000000002,0.016104
162,0.00115773,0.002,0.010887,0.01045145,0.021,0.015017
163,0.00243763,0.003,0.00928,0.010182109,0.021,0.012865
164,0.00124937,0.002,0.009388,0.010746327,0.022,0.007777
165,0.00126121,0.002,0.011306,0.010934553,0.019,0.009029
166,0.00456278,0.005,0.01265,0.013056026,0.03,0.016191
167,0.00180553,0.002,0.009585,0.008933537,0.017,0.01657
168,0.000794721,0.001,0.007943,0.008921535,0.025,0.017911
169,0.00183327,0.003,0.009109,0.010589447,0.048,0.009866
170,0.0014635,0.002,0.006583,0.008083742,0.03,0.021943
171,0.00132303,0.002,0.010935,0.010750502,0.024,0.015229
172,0.00199756,0.002,0.008826,0.019659588,0.025,0.017084
173,0.0058574,0.006,0.014604,0.012298316,0.03,0.021559
174,0.00194963,0.003,0.009182,0.013675241,0.016,0.023683
175,0.00143009,0.003,0.009385,0.013789304,0.029,0.019971
176,0.00165655,0.002,0.010867,0.010411886,0.027,0.014863
177,0.00468067,0.005,0.013296,0.010592228,0.023,0.016522
178,0.0029387,0.004,0.008541,0.009775081,0.02,0.019779
179,0.00177548,0.003,0.008313,0.013135389,0.027,0.013697
180,0.00125211,0.002,0.012664,0.013184916,0.024,0.015654
181,0.00126429,0.002,0.009516,0.011133805,0.03,0.016411
182,0.00182081,0.002,0.009327,0.009639801,1.297,0.018897
183,0.00171545,0.003,0.008125,0.010225072,0.021,0.01953
184,0.00169616,0.002,0.012527,0.012496031,0.021,0.020373
185,0.000955239,0.001,0.007197,0.009873007,0.019,0.014518
186,0.00558303,0.006,0.012899,0.011275158,0.02,0.024159
187,0.0016376,0.003,0.009626,0.014629969,0.018000000000000002,0.023807
188,0.00257524,0.003,0.010717,0.010181554,0.027,0.019094
189,0.00423114,0.004,0.013782,0.00735017,0.022,0.00282
190,0.0034255,0.003,0.011597,0.012051461,0.026000000000000002,0.012386
191,0.00104298,0.002,0.007412,0.011681519,0.019,0.016404
192,0.00231203,0.003,0.008218,0.008717263,0.015,0.024162
193,0.00135631,0.002,0.010606,0.009737741,0.02,0.01433
194,0.00135873,0.002,0.010299,0.01115811,0.015,0.013348
195,0.00335272,0.003,0.010984,0.010813186,0.037,0.020325
196,0.00445125,0.006,0.010015,0.009678698,0.011,0.02536
197,0.00172951,0.003,0.009728,0.011622735,0.053,0.02121
198,0.00115884,0.001,0.009255,0.012244518,0.026000000000000002,0.015373
199,0.00123843,0.002,0.007953,0.009348955,0.026000000000000002,0.019814
200,0.00111785,0.002,0.009655,0.012852018,0.023,0.018343
201,0.00126781,0.002,0.008658,0.013652981,0.029,0.019288
202,0.00163857,0.002,0.010161,0.011684696,0.039,0.018032
203,0.0013586,0.002,0.007786,0.011922812,0.023,0.023992
204,0.000919293,0.002,0.009023,0.013259687,0.02,0.013212
205,0.00323731,0.005,0.010755,0.010263368,0.024,0.020559
206,0.00642426,0.008,0.012845,0.011524346,0.021,0.013951
207,0.00128188,0.002,0.007391,0.008049437,0.035,0.019049
208,0.00376333,0.004,0.010551,0.009556893,0.015,0.020136
