problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
11,0.00562312,0.007,0.023647,0.030245,0.056562618,0.22,0.017656
12,0.00354044,0.005,0.017643,0.032683,0.046381945,0.199,0.01085
13,0.00422278,0.005,0.020483,0.029339,0.052029798,1.889,0.010949
14,0.00365896,0.005,0.021761,0.026096,0.073522187,1.335,0.012547
15,0.00391717,0.006,0.021614,0.028848,0.051974825,0.216,0.01257
16,0.00350953,0.005,0.016674,0.025419,0.037148952,0.17300000000000001,0.00902
17,0.0041464,0.005,0.017132,0.027694,0.033448283,0.18,0.01508
18,0.0043593,0.006,0.018927,0.028584,0.042493263,0.194,0.021974
19,0.00397345,0.005,0.019576,0.02533,0.046216784,2.831,0.0168
20,0.00357518,0.005,0.015804,0.024687,0.039731484,0.182,0.02337
21,0.00444867,0.006,0.024204,0.035838,0.057334181,0.254,0.00845
22,0.00343547,0.005,0.017141,0.030829,0.034623538,1.548,0.012706
23,0.00362125,0.005,0.01928,0.027189,0.036990423,0.211,0.01367
24,0.00454503,0.006,0.022153,0.028915,0.062016332,1.481,0.016991
25,0.00389052,0.005,0.018451,0.026216,0.03927451,1.285,0.017077
26,0.00363429,0.005,0.021921,0.031677,0.044806288,1.889,0.016068
27,0.0035525,0.005,0.022021,0.027843,0.050407567,0.233,0.015091
28,0.00383568,0.005,0.021354,0.026356,0.043338413,0.201,0.02191
29,0.00372451,0.005,0.019831,0.027527,0.037898457,0.231,0.015384
30,0.00282571,0.004,0.014853,0.018503,0.027051808,0.962,0.035614
31,0.0039187,0.005,0.02007,0.03266,0.044764276,0.20800000000000002,0.014124
32,0.00385137,0.005,0.016754,0.024725,0.036345974,1.991,0.009389
33,0.00370112,0.005,0.022673,0.039417,0.049779726,0.234,0.027535
34,0.0046648,0.007,0.023364,0.031623,0.044996887,2.011,0.06535
35,0.00502947,0.007,0.024497,0.028814,0.045206637,0.271,0.016093
36,0.0044326,0.006,0.019706,0.033202,0.034781349,0.2,0.012014
37,0.00343277,0.005,0.015523,0.029549,0.028389976,0.195,0.010601
38,0.00415189,0.005,0.020806,0.032499,0.040538353,2.234,0.019742
39,0.00430308,0.006,0.024233,0.044016,0.052413374,0.295,0.018038
40,0.00366837,0.005,0.020239,0.029976,0.04656326,0.226,0.011525
41,0.00447863,0.006,0.024681,0.030972,0.053103226,0.265,0.051806
42,0.00388952,0.005,0.01794,0.024614,0.040108433,1.7550000000000001,0.021413
43,0.00409552,0.005,0.022548,0.028483,0.052695945,1.859,0.011912
44,0.00395254,0.006,0.022734,0.030559,0.048127366,1.81,0.025231
45,0.00390906,0.006,0.023358,0.033441,0.048516548,3.215,0.014786
46,0.00342937,0.004,0.017966,0.029885,0.033403911,0.231,0.018525
47,0.0038708,0.005,0.017938,0.0214,0.03140196,1.3880000000000001,0.013243
48,0.00322669,0.004,0.014737,0.024489,0.030184436,1.7750000000000001,0.014658
49,0.00495682,0.007,0.022662,0.035301,0.040682701,0.28400000000000003,0.016117
50,0.00474845,0.006,0.020598,0.032761,0.04303001,0.226,0.019348
51,0.00411787,0.005,0.016662,0.024163,0.031706661,0.186,0.012102
52,0.00386125,0.005,0.019288,0.022845,0.031290671,0.17400000000000002,0.006914
53,0.00376789,0.005,0.020252,0.030946,0.03575823,0.258,0.015226
54,0.00371268,0.005,0.016838,0.025348,0.03191236,0.17300000000000001,0.015191
55,0.00514952,0.006,0.022222,0.029577,0.040157758,2.374,0.010527
56,0.00363782,0.005,0.017081,0.023691,0.031650812,1.741,0.014263
57,0.00295888,0.004,0.015472,0.018615,0.028354919,1.41,0.013243
58,0.00418678,0.005,0.017139,0.021063,0.030556737,0.171,0.010384
59,0.00461351,0.006,0.021308,0.027491,0.041458274,0.211,0.014796
60,0.00397518,0.005,0.020834,0.028644,0.035532677,1.572,0.015526
61,0.00383656,0.005,0.019238,0.030493,0.041963242,0.20800000000000002,0.011221
62,0.00375232,0.006,0.022107,0.025212,0.041746429,0.223,0.019018
63,0.00460132,0.006,0.024848,0.034086,0.056736545,0.247,0.025278
64,0.00378551,0.005,0.020201,0.031974,0.04209086,0.2,0.013648
65,0.00327512,0.004,0.016666,0.020193,0.039598479,0.169,0.009526
66,0.00408056,0.006,0.02355,0.035045,0.043537581,1.9040000000000001,0.024703
67,0.00355029,0.004,0.016749,0.023302,0.036435516,0.186,0.011867
68,0.00436938,0.006,0.022934,0.03251,0.053961454,0.247,0.020183
69,0.00362508,0.004,0.016933,0.030757,0.033637001,0.198,0.022815
