problem_number,FLINT,FORM,Mathematica,Rings,Singular,Symbolica
11,0.0346196,0.035,0.059765,0.147099532,0.127,0.061674
12,0.0290338,0.029,0.045544,0.119805273,0.116,0.050631
13,0.0578728,0.056,0.098625,0.139257278,0.132,0.079529
14,0.0452008,0.044,0.071489,0.152095243,0.217,0.063527
15,0.0495622,0.049,0.08276,0.125449596,0.281,0.068341
16,0.0354626,0.036,0.059698,0.151034789,0.137,0.064991
17,0.0274687,0.028,0.044048,0.135642996,0.159,0.066843
18,0.0306849,0.041,0.047996,0.134528152,0.106,0.070488
19,0.0272796,0.028,0.044826,0.1108987,0.117,0.059259
20,0.0333273,0.034,0.05246,0.151163968,0.33,0.079976
21,0.0337384,0.034,0.055684,0.139803392,0.267,0.062374
22,0.033616,0.056,0.057625,0.148194091,0.34,0.081294
23,0.0536401,0.053,0.087149,0.134454148,0.146,0.076829
24,0.0524131,0.052,0.086572,0.115643782,0.17200000000000001,0.074113
25,0.0370256,0.04,0.062044,0.107320675,0.12,0.056845
26,0.0392086,0.046,0.065475,0.117759855,0.162,0.075969
27,0.084958,0.083,0.139127,0.116325975,0.131,0.060863
28,0.0412253,0.042,0.066671,0.12219423,0.11800000000000001,0.072177
29,0.0293018,0.03,0.049374,0.113605626,0.124,0.069066
30,0.0527276,0.052,0.081968,0.103503756,0.116,0.067614
31,0.200042,0.192,0.343623,0.130445318,0.353,0.121882
32,0.0548451,0.055,0.085529,0.139324604,0.34,0.091095
33,0.0311748,0.031,0.050427,0.09147698,0.212,0.063551
34,0.0356124,0.043,0.056878,0.117833172,0.115,0.061197
35,0.0474097,0.047,0.07655,0.106686577,0.199,0.06353
36,0.0256337,0.026,0.043655,0.126052529,0.222,0.047791
37,0.0424808,0.042,0.063385,0.105446268,0.101,0.05698
38,0.0302512,0.036,0.046797,0.091684993,0.17300000000000001,0.05641
39,0.0520586,0.052,0.083906,0.14671372,0.316,0.274418
40,0.0327011,0.033,0.056592,0.115867744,0.184,0.060893
41,0.0331089,0.033,0.05584,0.118645443,0.148,0.071459
42,0.0267467,0.027,0.047953,0.101685131,0.155,0.051195
43,0.0358571,0.036,0.056749,0.114994361,0.302,0.061712
44,0.0253203,0.025,0.040656,0.106868626,0.169,0.06329
45,0.0270922,0.028,0.043444,0.085742149,0.227,0.041375
46,0.0291994,0.03,0.049051,0.116105385,0.132,0.175475
47,0.0442719,0.044,0.069679,0.120135123,0.133,0.071478
48,0.034248,0.045,0.055317,0.112750715,0.129,0.066065
49,0.0535902,0.053,0.087468,0.143725301,0.365,0.087363
50,0.0407195,0.052,0.068008,0.114015259,0.302,0.063833
51,0.0291954,0.047,0.047318,0.110446581,0.14100000000000001,0.058535
52,0.0304405,0.039,0.049623,0.10931328,0.124,0.056233
53,0.0462447,0.046,0.072863,0.143313429,0.23,0.077785
54,0.0267521,0.027,0.040873,0.11991273,0.108,0.066993
55,0.0380374,0.07,0.059776,0.116883636,0.123,0.074945
56,0.0497608,0.05,0.081038,0.108956596,0.108,0.073365
57,0.037871,0.062,0.061549,0.13395734,0.317,0.08236
58,0.0320279,0.042,0.049569,0.101546521,0.298,0.060236
59,0.0562785,0.056,0.091124,0.154024677,0.154,0.106108
60,0.0456736,0.045,0.072517,0.131144764,0.126,0.085244
61,0.0293008,0.041,0.049363,0.147952376,0.145,0.068967
62,0.0352099,0.035,0.056541,0.097457851,0.117,0.05452
63,0.0444841,0.044,0.069764,0.103079193,0.115,0.057633
64,0.0409787,0.084,0.06439,0.129942676,0.196,0.077535
65,0.0181782,0.02,0.031059,0.098346246,0.21,0.053156
66,0.0343953,0.035,0.054797,0.146272194,0.391,0.302199
67,0.042365,0.042,0.066281,0.140175611,0.315,0.069579
68,0.0296384,0.044,0.049455,0.157899659,0.136,0.084911
69,0.0485731,0.048,0.07618,0.156774892,0.3,0.086646
70,0.0299297,0.03,0.049088,0.147583364,0.211,0.078908
71,0.042208,0.041,0.069721,0.11922183,0.11,0.064955
72,0.0421962,0.041,0.061489,0.091184787,0.129,0.051527
73,0.0557776,0.055,0.089986,0.109918387,0.202,0.05935
74,0.0303983,0.032,0.046365,0.113921208,0.134,0.063721
75,0.0297818,0.06,0.046947,0.109731588,0.122,0.058612
76,0.043239,0.043,0.06826,0.097104666,0.115,0.050264
77,0.0275065,0.028,0.045173,0.101690684,0.112,0.058349
78,0.0324634,0.045,0.049251,0.115627999,0.124,0.071573
79,0.0311738,0.034,0.049857,0.111782857,0.17500000000000002,0.058925
80,0.0317216,0.033,0.051647,0.122025184,0.133,0.078101
81,0.0380437,0.038,0.062513,0.139465425,0.134,0.081716
82,0.0611106,0.06,0.098201,0.121495954,0.149,0.079171
83,0.0321843,0.049,0.054205,0.125951098,0.128,0.075714
84,0.0230507,0.023,0.036164,0.117077962,0.124,0.060171
85,0.0360451,0.061,0.055447,0.099614049,0.361,0.051786
86,0.065117,0.064,0.109264,0.11717363,0.123,0.06344
87,0.0272451,0.028,0.043332,0.10855569,0.11900000000000001,0.063647
88,0.0225282,0.047,0.036232,0.111854632,0.10300000000000001,0.059115
89,0.0311391,0.04,0.051255,0.147257846,0.147,0.077902
90,0.0231892,0.042,0.036265,0.100891746,0.125,0.094808
91,0.0341839,0.034,0.05217,0.134059431,0.149,0.067371
92,0.0326827,0.033,0.052958,0.092090524,0.11800000000000001,0.056358
93,0.035709,0.035,0.052719,0.1126458,0.309,0.06312
94,0.0554495,0.055,0.088527,0.140151625,0.35100000000000003,0.065198
95,0.0487765,0.049,0.080091,0.155459868,0.145,0.098687
96,0.0304227,0.031,0.046793,0.09302794,0.256,0.051744
97,0.0382111,0.038,0.057453,0.114892599,0.114,0.058212
98,0.0357426,0.036,0.054899,0.09003455,0.258,0.058248
99,0.0233259,0.024,0.038221,0.127888805,0.372,0.072178
100,0.0320328,0.041,0.049576,0.104266414,0.17500000000000002,0.057438
101,0.0521368,0.052,0.083847,0.132341378,0.14,0.075793
102,0.0480807,0.048,0.075871,0.118018432,0.134,0.058238
103,0.0413921,0.041,0.064145,0.121658382,0.126,0.081069
104,0.0430245,0.043,0.069579,0.09197898,0.23600000000000002,0.052249
105,0.064519,0.064,0.105369,0.149259406,0.14,0.088502
106,0.040831,0.041,0.061152,0.101275053,0.194,0.058471
107,0.0294245,0.03,0.05122,0.104136377,0.279,0.053072
108,0.0323107,0.032,0.052755,0.099777729,0.106,0.051955
109,0.0234864,0.024,0.036789,0.121439545,0.165,0.069024
110,0.0345972,0.035,0.054387,0.120765463,0.13,0.077746
111,0.0418331,0.042,0.065134,0.087134147,0.262,0.049136
112,0.0350302,0.042,0.058672,0.121802197,0.317,0.149295
113,0.113052,0.11,0.190754,0.117538375,0.11900000000000001,0.078864
114,0.0739169,0.073,0.121236,0.128296516,0.15,0.079546
115,0.039925,0.04,0.060316,0.11433655,0.137,0.07112
116,0.0267969,0.027,0.045331,0.1175893,0.14400000000000002,0.077355
117,0.0295849,0.046,0.043991,0.088493178,0.249,0.0494
118,0.0503748,0.05,0.076041,0.119269596,0.267,0.061522
119,0.0790331,0.078,0.129483,0.107949424,0.259,0.065892
120,0.0490261,0.049,0.080926,0.117495783,0.299,0.071512
121,0.0283861,0.029,0.046576,0.103480823,0.279,0.060563
122,0.0442492,0.044,0.069703,0.116527505,0.133,0.069613
123,0.0271902,0.028,0.043943,0.107018283,0.151,0.071906
124,0.048093,0.047,0.079903,0.135132598,0.32,0.244693
125,0.0409402,0.041,0.064383,0.100221682,0.327,0.071673
126,0.0600008,0.058,0.098594,0.1390358,0.202,0.067798
127,0.0239292,0.024,0.037095,0.11713218,0.113,0.067897
128,0.0293134,0.03,0.049376,0.127715422,0.166,0.062494
129,0.0288095,0.029,0.049458,0.097600063,0.124,0.056737
130,0.0402768,0.04,0.058158,0.104258512,0.166,0.055283
131,0.029425,0.038,0.04592,0.117441049,0.193,0.061104
132,0.0442797,0.044,0.073753,0.123338663,0.122,0.069378
133,0.0508086,0.051,0.084714,0.143218474,0.225,0.078177
134,0.055006,0.055,0.092674,0.146081918,0.149,0.07661
135,0.0232007,0.035,0.037776,0.119187396,0.308,0.054741
136,0.0298413,0.03,0.050166,0.09235299,0.289,0.054166
137,0.0289893,0.029,0.046964,0.105807431,0.12,0.07015
138,0.0319965,0.032,0.052991,0.108289933,0.112,0.058833
139,0.0497306,0.05,0.078964,0.151080285,0.157,0.082239
140,0.039873,0.04,0.064912,0.103964738,0.224,0.054449
141,0.030935,0.056,0.048289,0.134865553,0.15,0.07486
142,0.0574222,0.057,0.091727,0.13238068,0.307,0.08582
143,0.0282389,0.028,0.045284,0.123447967,0.12,0.072731
144,0.0391555,0.039,0.059804,0.131535138,0.135,0.073547
145,0.0452495,0.045,0.069381,0.108000654,0.127,0.061205
146,0.0346255,0.035,0.05899,0.12593632,0.14100000000000001,0.089453
147,0.032837,0.034,0.056151,0.12481403,0.33,0.066968
148,0.0501943,0.05,0.080543,0.129499999,0.139,0.068582
149,0.0273937,0.029,0.046734,0.097213836,0.109,0.058897
150,0.0283186,0.028,0.042555,0.105281739,0.121,0.061503
151,0.027184,0.027,0.042481,0.095687288,0.254,0.046024
152,0.0352071,0.035,0.059057,0.127164417,0.28500000000000003,0.068682
153,0.0392792,0.04,0.05745,0.110363754,0.252,0.064417
154,0.0276427,0.028,0.045656,0.114891743,0.127,0.074829
155,0.0262398,0.026,0.040899,0.104415776,0.122,0.077264
156,0.0260115,0.026,0.048938,0.097883903,0.10400000000000001,0.049214
157,0.0521283,0.051,0.085423,0.093032941,0.121,0.057442
158,0.0406319,0.041,0.064033,0.10089148,0.107,0.060619
159,0.0628715,0.061,0.105001,0.127274501,0.14,0.07514
160,0.0323457,0.055,0.054419,0.125321471,0.134,0.065585
161,0.0337912,0.043,0.060102,0.12561745,0.14400000000000002,0.067417
162,0.0467397,0.046,0.079149,0.113321052,0.123,0.073494
163,0.0307802,0.039,0.049387,0.119293129,0.138,0.068384
164,0.0305408,0.063,0.050179,0.108454044,0.11800000000000001,0.139074
165,0.0227529,0.023,0.038162,0.1296419,0.161,0.0729
166,0.0497486,0.049,0.083377,0.129013687,0.126,0.08577
167,0.0272312,0.027,0.044318,0.118865086,0.132,0.063707
168,0.0395267,0.039,0.05608,0.09764438,0.106,0.055094
169,0.0290836,0.029,0.047011,0.105203089,0.304,0.054792
170,0.0207266,0.076,0.034469,0.103544047,0.11,0.05599
171,0.0495206,0.049,0.0802,0.123175092,0.121,0.06686
172,0.0488304,0.048,0.080674,0.122213619,0.125,0.069045
173,0.0526239,0.051,0.088668,0.116526264,0.277,0.067309
174,0.0259046,0.026,0.04183,0.094165612,0.106,0.057478
175,0.0405396,0.04,0.062944,0.120428625,0.131,0.071305
176,0.0387013,0.039,0.059608,0.143891058,0.14100000000000001,0.091017
177,0.0363018,0.041,0.056544,0.117947471,0.11900000000000001,0.055436
178,0.0257705,0.05,0.042716,0.115151172,0.262,0.070082
179,0.041612,0.041,0.072329,0.111589586,0.248,0.052845
180,0.0336691,0.042,0.05461,0.111037914,0.14200000000000002,0.055376
181,0.0703334,0.069,0.11463,0.138553946,0.135,0.075186
182,0.0396083,0.039,0.061735,0.117114833,0.187,0.060322
183,0.0249197,0.025,0.041884,0.10212658,0.23900000000000002,0.047896
184,0.0302002,0.031,0.048131,0.106289382,0.123,0.068071
185,0.0389252,0.038,0.063717,0.136679231,0.155,0.08449
186,0.0417896,0.042,0.063632,0.130560691,0.31,0.073919
187,0.0346658,0.035,0.057996,0.102386294,0.121,0.061233
188,0.0623538,0.062,0.103143,0.111254088,0.342,0.058319
189,0.0376693,0.038,0.060481,0.110191907,0.117,0.062366
190,0.0878792,0.085,0.14626,0.125830186,0.123,0.080369
191,0.0547678,0.055,0.088601,0.134078163,0.145,0.07911
192,0.0262732,0.027,0.04126,0.090416406,0.189,0.062172
193,0.0286809,0.03,0.049236,0.131960627,0.314,0.080626
194,0.0653653,0.063,0.105915,0.128271549,0.114,0.058062
195,0.0466378,0.045,0.074291,0.123501608,0.137,0.081264
196,0.0463805,0.046,0.071151,0.132149742,0.199,0.074347
197,0.0308748,0.039,0.04927,0.109344072,0.189,0.059983
198,0.0320038,0.048,0.050929,0.105513502,0.115,0.064372
199,0.0384518,0.036,0.066286,0.108890387,0.318,0.074283
200,0.0262907,0.027,0.042619,0.105248864,0.116,0.054259
201,0.0230508,0.024,0.036518,0.10237943,0.277,0.057274
202,0.0408332,0.04,0.066771,0.120141781,0.135,0.082408
