problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
11,0.000254426,0.002,0.018225,0.015397,0.002786384,0.014,0.000804
12,0.000310615,0.002,0.022249,0.012611,0.002740416,0.015,0.00103
13,0.000310697,0.001,0.01913,0.008366,0.002770228,0.012,0.001016
14,0.000376122,0.003,0.028343,0.020882,0.003874791,0.023,0.001201
15,0.000301866,0.001,0.020602,0.018718,0.003367446,0.081,0.000967
16,0.000307704,0.001,0.022408,0.010745,0.00327127,0.017,0.0011
17,0.000260001,0.001,0.014553,0.012185,0.002339941,0.01,0.00143
18,0.000282865,0.001,0.019317,0.011684,0.002614398,0.018000000000000002,0.00088
19,0.000316309,0.001,0.021215,0.009381,0.00272429,0.031,0.001025
20,0.000300717,0.002,0.020272,0.008937,0.002483313,0.017,0.000948
21,0.000334703,0.002,0.023582,0.015678,0.003115851,0.017,0.006567
22,0.0002939,0.001,0.018906,0.010034,0.002215109,0.042,0.000948
23,0.00031853,0.001,0.022538,0.011163,0.002496991,0.016,0.004489
24,0.000289513,0.002,0.019484,0.011987,0.002095216,0.024,0.00093
25,0.000305167,0.002,0.02109,0.013604,0.00278444,0.016,0.000992
26,0.000284149,0.001,0.017876,0.010158,0.002182052,0.013000000000000001,0.000919
27,0.000277752,0.001,0.018412,0.010517,0.002506901,0.013000000000000001,0.004163
28,0.000299469,0.002,0.019893,0.015003,0.002553937,0.018000000000000002,0.000994
29,0.000298983,0.002,0.020924,0.010528,0.002386267,0.016,0.00095
30,0.000316979,0.002,0.020733,0.014729,0.002500116,0.015,0.001424
31,0.000292887,0.001,0.019705,0.015629,0.002416936,0.013000000000000001,0.000943
32,0.000365741,0.002,0.025117,0.012022,0.0029742,0.016,0.001156
33,0.000273803,0.002,0.020346,0.009108,0.002166507,0.014,0.000859
34,0.000309741,0.002,0.022174,0.011069,0.002713503,0.017,0.001023
35,0.000318038,0.002,0.021361,0.011502,0.002296202,0.015,0.000986
36,0.000307373,0.002,0.020561,0.015979,0.002137039,0.018000000000000002,0.000996
37,0.000281614,0.002,0.020263,0.007903,0.002409811,0.023,0.000913
38,0.0002834,0.001,0.018151,0.012062,0.002577268,0.013000000000000001,0.001908
39,0.000296613,0.002,0.021716,0.016304,0.002221791,0.023,0.000953
