problem_number,FLINT,FORM,Mathematica,reFORM,Rings,Singular,Symbolica
11,0.000247181,0.001,0.018446,0.015391,0.002947366,0.014,0.00083
12,0.000309633,0.001,0.022196,0.012688,0.00287355,0.015,0.001042
13,0.000308577,0.002,0.019304,0.008313,0.002964357,0.012,0.001036
14,0.000368988,0.002,0.028331,0.020773,0.003731467,0.024,0.001227
15,0.00030011,0.002,0.020545,0.020582,0.003504357,0.079,0.000986
16,0.000306268,0.002,0.022344,0.010726,0.003907307,0.016,0.001152
17,0.000264658,0.002,0.014478,0.012995,0.002436089,0.009000000000000001,0.001449
18,0.000288892,0.001,0.019199,0.01162,0.002506071,0.017,0.000886
19,0.000316322,0.002,0.021151,0.009354,0.00259096,0.03,0.001047
20,0.000298385,0.001,0.020153,0.008921,0.002453982,0.017,0.000974
21,0.000331313,0.002,0.023756,0.01416,0.003181397,0.016,0.006624
22,0.000293462,0.001,0.019011,0.010027,0.002249114,0.019,0.000963
23,0.000316212,0.002,0.022445,0.010817,0.002479499,0.016,0.004593
24,0.000293158,0.002,0.019529,0.011982,0.002211537,0.016,0.000953
25,0.000303774,0.001,0.021205,0.018995,0.002842042,0.016,0.001014
26,0.000286272,0.002,0.01792,0.010158,0.002184973,0.014,0.00094
27,0.000271226,0.002,0.018254,0.010492,0.00251966,0.015,0.004258
28,0.000299784,0.002,0.019706,0.014968,0.002570527,0.021,0.001028
29,0.000296931,0.001,0.020718,0.010501,0.002575259,0.015,0.00097
30,0.000315895,0.001,0.020654,0.014687,0.002533817,0.015,0.001473
31,0.000292465,0.002,0.019738,0.015687,0.002458987,0.014,0.000959
32,0.000362848,0.003,0.025329,0.011979,0.002873429,0.016,0.00118
33,0.000273837,0.002,0.020386,0.009113,0.002273655,0.014,0.000876
34,0.000311986,0.002,0.022148,0.011049,0.002749734,0.017,0.001034
35,0.000317412,0.002,0.021268,0.011457,0.002366381,0.016,0.001009
36,0.000305255,0.002,0.020592,0.016044,0.002251099,0.018000000000000002,0.000999
37,0.000275363,0.002,0.020194,0.00791,0.002344908,0.024,0.000917
38,0.000284042,0.001,0.017994,0.012075,0.002658474,0.014,0.001979
39,0.000295685,0.001,0.021884,0.016381,0.00216804,0.024,0.000948
40,0.000268604,0.001,0.020913,0.009161,0.002125034,0.015,0.000849
41,0.00028206,0.002,0.019741,0.015682,0.002046675,0.014,0.001842
42,0.000303137,0.002,0.020492,0.014913,0.002487229,0.015,0.000983
43,0.000285912,0.001,0.019027,0.007327,0.002161651,0.012,0.000931
44,0.000329422,0.002,0.022638,0.005873,0.002310228,0.02,0.001004
45,0.000312341,0.002,0.023232,0.011177,0.002260696,0.02,0.000984
46,0.000275786,0.002,0.021009,0.012419,0.002332289,0.015,0.000881
47,0.000309447,0.002,0.021832,0.021218,0.002195482,0.015,0.000964
48,0.000282671,0.002,0.018127,0.010415,0.00224953,0.014,0.000898
49,0.000293657,0.001,0.021204,0.017081,0.001589051,0.017,0.000949
50,0.000291833,0.001,0.022171,0.011046,0.001755544,0.024,0.003258
51,0.000278418,0.001,0.017813,0.007072,0.001507543,0.014,0.00521
52,0.0003268,0.002,0.023018,0.013202,0.002258221,0.015,0.00105
53,0.000235903,0.001,0.014737,0.010312,0.001349003,0.012,0.00074
54,0.000257024,0.001,0.018576,0.004979,0.001584938,0.014,0.004411
55,0.000298786,0.002,0.020393,0.018815,0.001713789,0.014,0.000883
56,0.000351202,0.003,0.024938,0.016547,0.002329058,0.022,0.001148
57,0.000312158,0.001,0.02035,0.012219,0.001750954,0.015,0.000995
58,0.000272091,0.002,0.018735,0.02934,0.001629423,0.014,0.000828
59,0.000287679,0.001,0.019344,0.007556,0.002096523,0.017,0.003969
60,0.000276745,0.002,0.018925,0.009834,0.001728609,0.01,0.003367
61,0.000234426,0.001,0.017511,0.010925,0.001333817,0.029,0.000756
62,0.000307471,0.001,0.020333,0.009537,0.001717214,0.012,0.001012
63,0.000283253,0.002,0.018864,0.013694,0.001839821,0.013000000000000001,0.000902
64,0.00032578,0.002,0.021089,0.016959,0.002486263,0.015,0.00105
65,0.000346145,0.002,0.023834,0.013722,0.002393259,0.049,0.00109
66,0.000300975,0.002,0.021255,0.006179,0.001776784,0.019,0.000952
67,0.000300816,0.002,0.021202,0.023782,0.001751394,0.025,0.000944
68,0.000291897,0.002,0.022122,0.009454,0.002004032,0.016,0.00092
69,0.000278617,0.002,0.019549,0.006804,0.001905269,0.015,0.000873
70,0.000295651,0.001,0.01948,0.009201,0.001657293,0.014,0.00096
71,0.000308429,0.001,0.020313,0.010305,0.001799961,0.014,0.000993
72,0.000235673,0.001,0.018137,0.016536,0.001430043,0.016,0.000762
73,0.000274932,0.001,0.020555,0.017746,0.001791772,0.015,0.000861
